time,tavg,prcp,wdir,wspd,pres
2012-10-15,9.6,16.3,244.0,19.8,1004.6
2012-10-16,11.1,4.8,208.0,23.2,1005.4
2012-10-17,11.6,1.0,170.0,17.7,1004.6
2012-10-18,14.6,11.9,182.0,10.0,1005.4
2012-10-19,15.9,17.8,144.0,11.1,1008.3
2012-10-20,14.2,3.6,301.0,9.8,1015.8
2012-10-21,13.4,5.8,39.0,14.7,1016.0
2012-10-22,17.0,0.3,,5.9,1018.9
2012-10-23,15.1,0.3,,3.6,1021.8
2012-10-24,13.6,0.3,76.0,6.7,1019.4
2012-10-25,11.4,0.0,60.0,15.1,1015.8
2012-10-26,6.8,4.6,,,
2012-10-27,3.7,3.0,2.0,15.3,1009.6
2012-10-28,5.3,2.3,268.0,12.0,1016.5
2012-10-29,7.6,2.3,208.0,18.1,1011.8
2012-10-30,8.2,12.2,249.0,11.2,1005.0
2012-10-31,8.4,0.0,178.0,16.5,996.4
2012-11-01,8.5,0.3,206.0,25.3,984.0
2012-11-02,6.4,10.4,217.0,23.5,995.4
2012-11-03,6.6,3.8,210.0,15.9,999.6
2012-11-04,6.7,3.3,192.0,18.0,997.9
2012-11-05,5.8,4.3,263.0,10.8,1003.9
2012-11-06,6.2,4.1,274.0,15.5,1019.3
2012-11-07,10.2,1.3,253.0,17.0,1025.0
2012-11-08,9.8,0.0,225.0,16.1,1020.7
2012-11-09,8.6,0.0,188.0,13.3,1013.7
2012-11-10,10.2,2.0,200.0,16.3,1000.3
2012-11-11,5.8,4.3,198.0,9.6,1011.8
2012-11-12,5.6,0.0,,14.4,1024.4
2012-11-13,8.1,2.3,185.0,14.1,1029.3
2012-11-14,6.4,0.0,141.0,5.3,1027.6
2012-11-15,4.8,0.0,,5.1,1023.6
2012-11-16,3.5,0.0,175.0,12.9,1017.7
2012-11-17,6.2,0.0,186.0,14.0,1010.2
2012-11-18,7.2,4.3,12.0,6.8,1013.9
2012-11-19,7.5,1.5,159.0,10.6,1015.3
2012-11-20,9.1,0.0,177.0,17.6,1015.1
2012-11-21,6.9,0.0,187.0,22.8,1012.4
2012-11-22,7.0,1.5,190.0,21.0,1019.3
2012-11-23,7.4,0.0,163.0,15.7,1014.6
2012-11-24,9.1,2.3,,10.4,1013.9
2012-11-25,10.5,2.3,214.0,34.2,1007.9
2012-11-26,8.6,0.0,187.0,21.4,1003.1
2012-11-27,7.2,0.5,194.0,16.4,1002.6
2012-11-28,6.3,0.3,,13.2,1007.6
2012-11-29,4.5,1.3,340.0,14.2,1008.3
2012-11-30,2.9,2.5,262.0,5.7,1010.7
2012-12-01,1.8,0.0,213.0,12.1,1013.7
2012-12-02,1.9,2.3,275.0,18.2,1015.0
2012-12-03,4.2,1.5,218.0,18.1,1010.0
2012-12-04,4.3,8.4,273.0,16.1,1002.9
2012-12-05,1.5,0.8,273.0,12.0,1005.2
2012-12-06,1.3,3.8,250.0,14.0,1014.3
2012-12-07,1.4,3.6,220.0,19.2,1001.2
2012-12-08,1.2,0.0,28.0,10.0,1021.4
2012-12-09,4.9,0.3,250.0,21.5,1018.7
2012-12-10,4.2,1.3,328.0,20.9,1017.2
2012-12-11,0.4,2.8,310.0,8.6,1027.5
2012-12-12,-1.6,0.0,193.0,9.0,1022.6
2012-12-13,-1.3,0.0,151.0,11.8,1008.2
2012-12-14,6.1,0.0,170.0,25.0,993.6
2012-12-15,8.2,10.9,208.0,24.9,996.4
2012-12-16,7.2,1.3,214.0,19.0,1003.3
2012-12-17,6.7,1.5,226.0,18.2,1004.1
2012-12-18,5.6,1.5,252.0,11.1,1013.4
2012-12-19,5.4,3.3,,10.2,1020.4
2012-12-20,5.7,0.8,156.0,21.4,1008.6
2012-12-21,8.3,6.6,233.0,13.9,1010.5
2012-12-22,8.3,0.0,204.0,22.4,1010.7
2012-12-23,11.3,18.8,234.0,23.7,1007.3
2012-12-24,10.9,5.3,200.0,20.2,1004.2
2012-12-25,9.6,1.8,223.0,29.8,999.5
2012-12-26,8.2,9.7,231.0,24.5,1007.7
2012-12-27,8.1,4.1,254.0,25.3,1006.1
2012-12-28,7.9,7.9,213.0,19.7,1021.6
2012-12-29,10.5,3.3,201.0,30.6,1011.6
2012-12-30,7.2,8.4,231.0,28.0,1014.6
2012-12-31,8.8,7.6,,,
2013-01-01,6.8,5.1,254.0,19.9,1007.2
2013-01-02,6.2,0.8,243.0,13.6,1023.7
2013-01-03,9.9,0.3,,,
2013-01-04,9.1,0.0,275.0,15.4,1037.6
2013-01-05,8.1,0.0,,9.8,1035.9
2013-01-06,7.7,0.0,,7.6,1032.8
2013-01-07,7.0,0.0,220.0,11.5,1029.1
2013-01-08,6.1,0.3,209.0,14.5,1027.0
2013-01-09,5.6,0.3,,,1021.9
2013-01-10,4.8,1.8,,5.2,1015.3
2013-01-11,2.4,0.0,347.0,11.1,1017.0
2013-01-12,-0.2,0.5,89.0,11.3,1015.2
2013-01-13,-0.8,6.1,48.0,14.5,1016.5
2013-01-14,-2.3,0.0,219.0,16.1,1013.6
2013-01-15,-1.7,1.5,10.0,11.9,1005.6
2013-01-16,-5.7,0.3,,6.1,1012.3
2013-01-17,-9.3,0.0,,4.5,1018.9
2013-01-18,-3.4,0.0,,,
2013-01-19,-2.3,0.8,73.0,21.6,996.4
2013-01-20,-4.4,0.0,,16.0,993.2
2013-01-21,0.0,1.8,,9.8,996.1
2013-01-22,-1.3,0.3,117.0,8.4,1003.7
2013-01-23,-3.4,0.0,71.0,12.4,1008.3
2013-01-24,-3.8,0.0,49.0,15.1,1015.0
2013-01-25,-5.7,0.0,,10.0,1018.5
2013-01-26,-1.6,0.0,188.0,18.8,1010.4
2013-01-27,4.4,1.5,213.0,27.0,1003.5
2013-01-28,5.4,4.3,221.0,23.7,1010.7
2013-01-29,10.8,1.3,225.0,28.9,1007.4
2013-01-30,11.3,9.4,246.0,38.3,1009.8
2013-01-31,8.1,0.8,,,
2013-02-01,6.5,4.6,248.0,18.2,1003.5
2013-02-02,3.8,4.3,337.0,20.4,1009.8
2013-02-03,4.2,1.8,262.0,18.7,1018.6
2013-02-04,8.9,0.3,273.0,24.0,1013.1
2013-02-05,4.1,2.3,254.0,25.2,1002.7
2013-02-06,3.1,11.2,333.0,21.9,1000.7
2013-02-07,2.8,12.4,316.0,20.4,
2013-02-08,1.4,0.5,327.0,12.5,1016.8
2013-02-09,-0.3,1.5,,6.9,1019.8
2013-02-10,0.0,0.0,159.0,23.1,1006.6
2013-02-11,0.1,2.3,89.0,16.7,998.4
2013-02-12,-0.7,0.3,60.0,14.9,1013.2
2013-02-13,-0.6,0.0,127.0,8.7,1023.7
2013-02-14,0.1,0.0,182.0,19.6,1016.2
2013-02-15,4.6,3.0,270.0,9.1,1019.0
2013-02-16,5.1,0.0,,3.7,1024.1
2013-02-17,3.3,0.0,84.0,8.7,
2013-02-18,2.8,0.0,,7.0,1021.1
2013-02-19,2.4,0.0,,5.6,1019.4
2013-02-20,2.4,0.0,70.0,18.9,1022.4
2013-02-21,-1.0,0.0,63.0,20.8,1023.1
2013-02-22,-1.8,0.0,55.0,23.4,1018.3
2013-02-23,-1.8,0.0,40.0,21.3,1017.9
2013-02-24,-0.1,0.0,19.0,19.3,1019.1
2013-02-25,1.5,0.5,33.0,17.9,1022.9
2013-02-26,2.9,2.3,58.0,15.1,1029.8
2013-02-27,1.6,0.0,53.0,17.9,1031.8
2013-02-28,0.9,0.0,63.0,12.7,1028.4
2013-03-01,2.9,0.0,40.0,15.4,1027.1
2013-03-02,2.3,0.0,62.0,12.5,1026.5
2013-03-03,3.3,0.0,77.0,13.1,1023.7
2013-03-04,5.0,0.0,114.0,12.4,1015.4
2013-03-05,9.2,0.0,164.0,15.8,1007.2
2013-03-06,11.3,0.0,117.0,8.0,1001.7
2013-03-07,10.0,0.5,127.0,8.7,998.0
2013-03-08,10.1,0.8,115.0,8.7,996.5
2013-03-09,7.9,21.8,288.0,19.0,1000.9
2013-03-10,2.3,0.5,6.0,18.7,1003.4
2013-03-11,-1.6,0.0,52.0,25.8,1005.2
2013-03-12,-2.9,0.8,46.0,33.7,1004.8
2013-03-13,-2.6,1.0,296.0,8.7,1008.3
2013-03-14,0.0,0.8,320.0,13.2,1014.3
2013-03-15,1.6,0.8,191.0,18.9,1013.8
2013-03-16,4.7,0.0,180.0,30.1,1004.6
2013-03-17,5.8,0.0,182.0,24.0,994.6
2013-03-18,4.8,2.5,208.0,12.0,992.1
2013-03-19,4.9,3.3,271.0,11.0,997.5
2013-03-20,3.6,3.6,32.0,13.6,1004.2
2013-03-21,3.2,0.5,106.0,10.7,1017.7
2013-03-22,3.8,0.0,89.0,25.9,1012.1
2013-03-23,2.0,2.3,81.0,27.4,1009.5
2013-03-24,0.3,0.5,77.0,25.3,1011.0
2013-03-25,1.1,0.0,70.0,22.9,1011.9
2013-03-26,1.8,0.0,,,
2013-03-27,2.4,0.0,72.0,14.3,1009.7
2013-03-28,3.1,0.0,26.0,13.2,1009.3
2013-03-29,1.6,0.0,48.0,10.3,1009.6
2013-03-30,1.2,0.0,43.0,16.8,1009.2
2013-03-31,0.9,0.0,,,
2013-04-01,3.3,0.0,69.0,22.2,1010.1
2013-04-02,3.8,0.0,52.0,22.4,1011.1
2013-04-03,3.0,0.0,58.0,22.4,1013.7
2013-04-04,4.1,0.0,56.0,22.3,1010.4
2013-04-05,3.7,0.0,49.0,23.5,1010.9
2013-04-06,4.4,0.0,24.0,15.9,1020.2
2013-04-07,4.5,0.0,41.0,8.7,1021.0
2013-04-08,7.1,0.0,98.0,11.9,1006.2
2013-04-09,6.8,0.5,,8.2,998.5
2013-04-10,7.8,9.4,240.0,9.3,1004.2
2013-04-11,10.8,4.3,248.0,25.1,999.0
2013-04-12,9.9,1.8,228.0,29.0,1001.2
2013-04-13,10.6,4.8,221.0,23.1,1015.0
2013-04-14,17.2,1.3,190.0,21.7,1017.9
2013-04-15,13.7,0.0,,8.9,1019.5
2013-04-16,12.2,0.8,,14.9,1019.4
2013-04-17,16.8,0.5,201.0,16.7,1018.5
2013-04-18,12.2,0.0,258.0,33.0,1017.2
2013-04-19,8.4,0.0,296.0,20.5,1025.0
2013-04-20,7.6,0.8,33.0,20.7,1030.7
2013-04-21,8.8,0.0,358.0,12.2,1021.9
2013-04-22,8.8,0.0,241.0,12.6,1018.4
2013-04-23,11.2,0.0,245.0,16.6,1021.1
2013-04-24,13.3,0.0,241.0,15.1,1025.3
2013-04-25,16.9,0.0,225.0,10.9,1022.5
2013-04-26,9.2,0.0,345.0,14.5,1013.4
2013-04-27,7.2,1.5,13.0,16.2,1012.8
2013-04-28,8.3,0.0,26.0,12.0,1017.1
2013-04-29,8.9,0.0,253.0,17.6,1017.6
2013-04-30,9.9,0.0,2.0,16.9,1022.5
2013-05-01,11.8,0.0,50.0,20.6,1021.3
2013-05-02,10.9,6.6,25.0,13.6,1019.8
2013-05-03,12.1,1.8,332.0,13.7,1018.7
2013-05-04,10.4,0.0,262.0,17.1,1019.8
2013-05-05,12.4,0.0,233.0,8.0,1022.8
2013-05-06,14.1,0.0,335.0,8.2,1020.8
2013-05-07,15.6,0.3,332.0,10.9,1016.1
2013-05-08,13.8,0.0,208.0,12.0,1010.3
2013-05-09,12.4,7.9,244.0,19.7,1013.2
2013-05-10,11.9,0.3,246.0,27.4,1014.4
2013-05-11,10.8,1.0,241.0,24.5,1014.5
2013-05-12,9.9,1.5,264.0,23.8,1016.1
2013-05-13,11.5,6.6,255.0,30.4,1014.6
2013-05-14,9.8,0.3,217.0,18.9,1008.4
2013-05-15,11.9,5.1,226.0,23.0,999.3
2013-05-16,9.6,1.3,,8.9,1001.0
2013-05-17,9.2,2.0,356.0,11.8,1004.3
2013-05-18,11.2,0.0,264.0,9.5,1008.4
2013-05-19,12.3,0.0,50.0,13.0,1009.2
2013-05-20,10.1,1.5,295.0,8.5,1009.6
2013-05-21,9.4,18.0,346.0,18.1,1012.4
2013-05-22,10.2,1.5,332.0,16.5,1016.3
2013-05-23,7.6,0.5,319.0,20.4,1011.5
2013-05-24,6.1,1.5,204.0,12.3,1010.6
2013-05-25,9.3,7.1,12.0,18.3,1017.2
2013-05-26,11.6,0.8,324.0,21.4,1017.1
2013-05-27,12.9,0.0,248.0,12.8,1011.5
2013-05-28,12.6,0.0,152.0,11.8,1002.7
2013-05-29,10.0,4.3,271.0,14.6,1003.7
2013-05-30,11.7,7.1,347.0,14.0,1007.5
2013-05-31,12.4,1.3,343.0,22.3,1014.6
2013-06-01,11.6,0.0,344.0,19.1,1020.4
2013-06-02,12.6,0.0,359.0,16.5,1026.9
2013-06-03,11.4,0.0,30.0,18.1,1029.6
2013-06-04,12.2,0.0,39.0,18.2,1024.9
2013-06-05,15.8,0.0,22.0,12.8,1019.3
2013-06-06,19.2,0.0,40.0,14.2,1018.7
2013-06-07,20.8,0.0,54.0,15.3,1019.8
2013-06-08,16.3,0.0,23.0,18.8,1018.7
2013-06-09,13.9,0.0,30.0,21.9,1013.2
2013-06-10,13.0,0.0,9.0,11.4,1014.8
2013-06-11,16.2,1.3,178.0,11.0,1016.1
2013-06-12,18.8,0.0,210.0,20.9,1015.7
2013-06-13,16.3,0.0,234.0,23.3,1014.1
2013-06-14,14.6,0.0,212.0,13.7,1019.1
2013-06-15,15.1,0.5,233.0,23.7,1012.9
2013-06-16,15.7,0.3,241.0,12.5,1015.4
2013-06-17,17.9,0.0,72.0,15.2,1013.0
2013-06-18,22.8,0.3,,6.6,1014.1
2013-06-19,20.3,0.0,8.0,16.0,1013.6
2013-06-20,20.0,7.1,148.0,10.0,1012.0
2013-06-21,15.6,14.0,247.0,16.7,1012.3
2013-06-22,14.8,0.5,221.0,20.5,1012.7
2013-06-23,14.3,1.8,244.0,29.0,1011.9
2013-06-24,13.1,1.5,277.0,15.9,1021.2
2013-06-25,14.3,0.8,307.0,9.5,1027.7
2013-06-26,14.5,0.0,311.0,9.8,1029.7
2013-06-27,14.4,3.3,325.0,15.0,1026.0
2013-06-28,14.2,3.0,240.0,11.0,1020.4
2013-06-29,14.7,6.4,306.0,16.3,1021.4
2013-06-30,16.4,0.0,227.0,12.4,1023.6
2013-07-01,15.6,0.0,249.0,14.6,1018.5
2013-07-02,16.4,0.0,195.0,9.1,1013.9
2013-07-03,16.3,8.9,239.0,16.4,1009.7
2013-07-04,16.0,0.0,240.0,14.1,1021.1
2013-07-05,17.1,0.0,305.0,10.4,1028.5
2013-07-06,20.6,0.0,59.0,10.5,1028.9
2013-07-07,22.3,0.0,42.0,16.4,1029.6
2013-07-08,21.4,0.0,37.0,19.5,1029.7
2013-07-09,20.4,0.0,34.0,19.4,1025.6
2013-07-10,17.7,0.0,23.0,20.1,1022.8
2013-07-11,15.9,0.0,31.0,20.2,1023.1
2013-07-12,15.6,0.0,32.0,16.5,1023.8
2013-07-13,17.8,0.0,22.0,10.4,1023.8
2013-07-14,20.2,0.0,341.0,5.6,1024.0
2013-07-15,21.4,0.0,,7.9,1023.0
2013-07-16,20.8,0.0,,7.7,1023.2
2013-07-17,22.3,0.0,44.0,12.5,1023.3
2013-07-18,22.8,0.0,27.0,18.9,1023.7
2013-07-19,22.7,0.0,48.0,20.8,1022.7
2013-07-20,20.3,0.0,44.0,20.6,1021.4
2013-07-21,24.1,0.0,66.0,9.1,1018.5
2013-07-22,26.8,0.0,,6.7,1016.1
2013-07-23,24.2,0.0,,8.4,1013.6
2013-07-24,21.7,2.0,269.0,10.9,1015.1
2013-07-25,23.7,0.3,239.0,11.6,1014.4
2013-07-26,22.2,0.0,13.0,9.9,1012.5
2013-07-27,21.4,35.6,,7.9,1007.6
2013-07-28,20.3,17.8,201.0,14.4,1009.7
2013-07-29,19.7,0.0,228.0,15.1,1014.4
2013-07-30,17.4,0.3,213.0,18.8,1017.2
2013-07-31,20.6,3.6,226.0,17.4,1017.6
2013-08-01,25.1,0.0,156.0,13.4,1012.9
2013-08-02,25.1,0.0,190.0,13.2,1009.5
2013-08-03,20.3,0.0,249.0,14.2,1017.2
2013-08-04,20.6,0.5,,7.4,1020.6
2013-08-05,21.7,0.0,169.0,11.9,1014.7
2013-08-06,19.2,0.0,304.0,11.3,1015.3
2013-08-07,16.6,0.0,21.0,15.6,1012.1
2013-08-08,17.7,16.0,353.0,10.5,1018.8
2013-08-09,17.2,0.0,207.0,11.1,1020.5
2013-08-10,16.6,0.5,286.0,11.5,1021.8
2013-08-11,16.4,0.0,225.0,13.6,1019.8
2013-08-12,16.9,0.3,261.0,12.6,1016.7
2013-08-13,16.2,0.0,292.0,14.6,1020.8
2013-08-14,17.9,0.0,271.0,8.2,1023.4
2013-08-15,18.5,0.5,222.0,8.8,1021.4
2013-08-16,19.9,0.0,,11.2,1016.9
2013-08-17,20.3,0.0,225.0,14.9,1015.2
2013-08-18,19.6,3.0,232.0,18.0,1011.8
2013-08-19,17.4,0.5,287.0,16.2,1018.4
2013-08-20,17.3,0.3,220.0,7.3,1027.6
2013-08-21,18.9,0.0,,6.4,1024.9
2013-08-22,18.7,0.0,,,
2013-08-23,21.7,0.5,81.0,12.2,1015.6
2013-08-24,17.7,4.1,184.0,10.3,1010.3
2013-08-25,16.1,8.4,128.0,12.1,1010.7
2013-08-26,19.0,0.3,16.0,13.4,1015.7
2013-08-27,19.3,0.0,21.0,11.1,1015.9
2013-08-28,17.8,3.0,354.0,13.4,1020.2
2013-08-29,17.6,0.3,277.0,7.4,1022.4
2013-08-30,17.1,0.3,237.0,10.7,1021.1
2013-08-31,17.1,0.3,313.0,14.8,1023.1
2013-09-01,14.3,0.0,285.0,11.5,1028.9
2013-09-02,16.8,0.0,270.0,13.2,1026.9
2013-09-03,19.1,0.0,216.0,5.1,1026.9
2013-09-04,21.8,0.3,89.0,7.2,1021.6
2013-09-05,23.9,0.0,152.0,10.2,1012.4
2013-09-06,17.8,0.0,238.0,9.1,1009.5
2013-09-07,16.7,1.8,210.0,10.3,1016.4
2013-09-08,15.6,0.3,237.0,9.6,1018.8
2013-09-09,11.9,3.3,195.0,12.1,1017.1
2013-09-10,12.3,8.1,284.0,20.4,1017.0
2013-09-11,13.4,8.9,303.0,22.2,1017.1
2013-09-12,13.4,6.1,290.0,9.7,1019.0
2013-09-13,13.6,0.3,,,
2013-09-14,14.7,14.7,274.0,16.7,1013.8
2013-09-15,13.6,3.3,277.0,15.3,1012.5
2013-09-16,12.6,5.1,260.0,21.3,1003.3
2013-09-17,11.1,1.0,223.0,17.5,1002.4
2013-09-18,13.7,10.9,298.0,17.5,1001.3
2013-09-19,12.3,0.5,243.0,16.0,1012.0
2013-09-20,13.9,1.0,283.0,12.5,1017.0
2013-09-21,13.6,0.3,,5.7,1025.6
2013-09-22,17.3,0.0,,5.0,1028.1
2013-09-23,17.4,0.0,89.0,5.3,1025.6
2013-09-24,16.1,0.3,77.0,5.5,1016.9
2013-09-25,16.4,0.5,,4.3,1011.6
2013-09-26,15.9,0.0,355.0,8.7,1015.2
2013-09-27,12.2,0.3,53.0,11.5,1016.6
2013-09-28,14.6,0.0,67.0,14.6,1010.3
2013-09-29,14.4,0.0,62.0,16.4,1005.9
2013-09-30,14.1,0.0,74.0,11.0,1007.2
2013-10-01,12.8,0.0,97.0,11.2,1010.5
2013-10-02,14.6,0.0,112.0,13.0,1013.1
2013-10-03,15.7,0.0,122.0,13.3,1012.7
2013-10-04,18.2,4.3,191.0,15.2,1013.0
2013-10-05,15.0,0.5,,8.1,1018.8
2013-10-06,15.2,0.3,,3.5,1025.6
2013-10-07,13.2,0.0,,2.8,1026.4
2013-10-08,13.3,0.5,,4.9,1025.5
2013-10-09,14.7,2.3,260.0,12.3,1019.4
2013-10-10,8.6,0.5,307.0,17.3,1012.2
2013-10-11,8.6,55.6,34.0,12.6,1013.9
2013-10-12,8.6,2.8,50.0,8.7,1017.6
2013-10-13,8.7,1.3,208.0,24.7,1012.0
2013-10-14,10.3,16.0,193.0,16.0,1010.5
2013-10-15,10.7,10.9,248.0,17.4,1009.4
2013-10-16,10.1,0.5,201.0,11.8,1012.7
2013-10-17,13.5,3.6,232.0,17.4,1014.7
2013-10-18,11.4,7.1,161.0,7.5,1016.8
2013-10-19,12.9,0.3,167.0,13.0,1009.3
2013-10-20,14.8,0.5,190.0,18.7,1010.3
2013-10-21,15.2,0.8,183.0,17.2,1011.5
2013-10-22,17.0,0.0,167.0,15.6,1003.7
2013-10-23,15.6,0.0,205.0,21.0,1002.2
2013-10-24,11.6,2.0,167.0,8.1,1015.6
2013-10-25,15.3,0.5,167.0,16.2,1009.7
2013-10-26,16.7,0.5,198.0,18.5,1010.1
2013-10-27,14.7,0.3,208.0,32.1,1003.6
2013-10-28,13.8,2.3,216.0,38.0,998.7
2013-10-29,9.4,2.3,222.0,20.3,1012.0
2013-10-30,8.8,2.3,207.0,8.7,1022.7
2013-10-31,9.8,0.3,189.0,18.8,1021.5
2013-11-01,10.8,0.0,184.0,17.9,1013.5
2013-11-02,12.1,17.0,201.0,16.3,1001.5
2013-11-03,8.6,6.4,218.0,24.8,1003.1
2013-11-04,9.3,10.9,242.0,26.3,990.4
2013-11-05,7.0,0.0,215.0,17.7,996.7
2013-11-06,11.8,14.0,228.0,19.9,1002.5
2013-11-07,12.8,5.3,240.0,13.1,1006.3
2013-11-08,9.7,0.0,189.0,9.3,1006.3
2013-11-09,8.2,21.6,216.0,21.7,1008.0
2013-11-10,6.7,3.3,293.0,15.4,1012.7
2013-11-11,5.0,6.1,188.0,13.4,1027.6
2013-11-12,7.9,0.0,,14.6,1025.6
2013-11-13,6.2,2.0,277.0,5.3,1032.0
2013-11-14,6.4,0.3,259.0,15.5,1022.1
2013-11-15,7.6,6.6,4.0,14.3,1028.2
2013-11-16,4.4,0.5,186.0,4.1,1031.5
2013-11-17,5.2,0.0,,4.4,1024.3
2013-11-18,5.0,0.0,,7.1,1012.3
2013-11-19,5.9,0.8,306.0,17.1,1009.8
2013-11-20,2.6,0.5,239.0,17.0,1005.4
2013-11-21,1.9,13.0,64.0,12.4,1000.9
2013-11-22,3.7,0.0,14.0,18.6,1012.8
2013-11-23,5.1,0.0,17.0,16.1,1020.1
2013-11-24,6.1,0.0,352.0,11.6,1026.0
2013-11-25,5.7,0.5,348.0,10.6,1033.4
2013-11-26,5.9,0.5,332.0,10.6,
2013-11-27,5.4,1.0,237.0,5.8,1034.2
2013-11-28,7.3,0.0,284.0,6.3,1033.8
2013-11-29,7.8,0.3,,15.6,1025.9
2013-11-30,6.4,2.3,332.0,12.0,1023.1
2013-12-01,6.9,0.8,325.0,8.9,1031.4
2013-12-02,6.8,0.0,37.0,13.3,1032.6
2013-12-03,0.8,0.0,,,
2013-12-04,5.7,0.0,260.0,9.5,1028.3
2013-12-05,4.3,0.8,252.0,23.8,1024.6
2013-12-06,4.3,0.8,286.0,19.7,1026.2
2013-12-07,6.7,0.5,232.0,10.7,1027.4
2013-12-08,7.7,0.3,230.0,16.4,1027.1
2013-12-09,5.8,0.0,211.0,10.9,1030.9
2013-12-10,2.4,0.0,162.0,6.3,1033.7
2013-12-11,1.7,0.0,154.0,5.8,1032.2
2013-12-12,0.1,0.0,168.0,13.2,1028.5
2013-12-13,1.4,0.0,170.0,13.6,1023.9
2013-12-14,6.1,3.3,213.0,16.5,1026.4
2013-12-15,7.6,0.3,191.0,25.0,1025.9
2013-12-16,8.7,0.0,182.0,20.8,1023.1
2013-12-17,6.9,0.0,181.0,12.0,1022.4
2013-12-18,7.8,0.0,184.0,20.8,1015.2
2013-12-19,7.4,6.4,205.0,20.2,1005.2
2013-12-20,5.4,1.5,208.0,16.4,1022.4
2013-12-21,6.6,0.0,192.0,37.0,1022.0
2013-12-22,8.4,1.3,210.0,29.5,1014.6
2013-12-23,8.3,7.6,195.0,31.5,1009.3
2013-12-24,9.9,1.8,,,
2013-12-25,6.7,13.2,178.0,17.3,988.3
2013-12-26,5.1,0.3,199.0,11.2,997.0
2013-12-27,7.7,0.3,194.0,28.7,995.5
2013-12-28,6.8,14.5,203.0,13.6,999.9
2013-12-29,5.2,0.3,225.0,12.5,1016.0
2013-12-30,5.3,0.0,180.0,25.6,1019.4
2013-12-31,6.6,1.0,168.0,22.9,1011.3
2014-01-01,7.3,4.3,178.0,29.7,1003.4
2014-01-02,9.2,3.8,199.0,25.2,998.3
2014-01-03,9.6,3.3,204.0,26.4,1000.4
2014-01-04,8.0,3.8,179.0,23.8,999.5
2014-01-05,5.4,2.3,198.0,18.6,1005.0
2014-01-06,11.6,0.3,195.0,33.6,1002.5
2014-01-07,10.2,3.0,194.0,31.2,1009.7
2014-01-08,8.7,0.5,,,
2014-01-09,9.6,0.8,229.0,24.3,1007.9
2014-01-10,5.0,0.3,204.0,15.7,1017.1
2014-01-11,4.8,0.0,232.0,13.2,1019.1
2014-01-12,1.7,0.0,,11.3,1021.2
2014-01-13,7.0,0.0,193.0,16.5,1009.2
2014-01-14,4.6,1.5,203.0,12.6,1004.5
2014-01-15,5.4,6.1,182.0,20.4,1005.4
2014-01-16,8.3,4.8,179.0,21.9,997.2
2014-01-17,7.3,8.1,184.0,23.6,996.8
2014-01-18,6.4,5.6,144.0,14.1,996.9
2014-01-19,6.8,0.0,169.0,9.4,997.1
2014-01-20,5.3,0.5,300.0,9.0,1006.9
2014-01-21,3.8,0.0,222.0,12.1,1012.1
2014-01-22,3.2,0.0,165.0,20.2,1011.2
2014-01-23,5.3,4.8,214.0,15.5,
2014-01-24,2.9,0.0,210.0,9.3,1016.2
2014-01-25,4.3,1.3,186.0,19.4,1015.4
2014-01-26,4.8,1.5,226.0,20.8,1005.3
2014-01-27,3.6,7.9,220.0,22.9,994.3
2014-01-28,4.1,6.1,167.0,25.5,992.8
2014-01-29,4.2,4.3,104.0,18.7,995.3
2014-01-30,3.9,4.3,131.0,9.0,1003.1
2014-01-31,4.4,0.0,,16.7,1004.9
2014-02-01,6.7,12.2,199.0,27.4,996.7
2014-02-02,5.1,1.5,191.0,18.1,1010.2
2014-02-03,4.2,0.0,138.0,13.4,1009.0
2014-02-04,6.0,0.0,166.0,21.6,1003.5
2014-02-05,7.2,2.5,174.0,34.5,992.2
2014-02-06,6.8,1.0,183.0,28.2,997.5
2014-02-07,8.2,13.2,204.0,30.5,991.0
2014-02-08,7.4,7.1,187.0,33.3,988.7
2014-02-09,5.5,2.8,211.0,32.2,991.6
2014-02-10,5.4,1.5,171.0,10.0,994.4
2014-02-11,5.0,0.0,214.0,24.9,1001.3
2014-02-12,5.2,4.3,197.0,30.1,1002.1
2014-02-13,4.9,6.9,217.0,19.6,995.7
2014-02-14,5.5,3.3,175.0,24.9,999.1
2014-02-15,9.4,5.3,212.0,36.5,995.4
2014-02-16,6.3,0.3,215.0,17.7,1008.9
2014-02-17,6.2,0.3,174.0,13.8,1012.1
2014-02-18,6.1,0.0,176.0,12.2,1011.5
2014-02-19,7.2,1.0,219.0,12.6,1013.5
2014-02-20,9.1,0.3,190.0,21.8,1007.3
2014-02-21,6.8,3.8,222.0,20.3,1006.9
2014-02-22,6.7,1.8,208.0,17.9,1012.5
2014-02-23,8.0,0.0,176.0,19.7,1017.1
2014-02-24,8.6,0.0,169.0,17.7,1010.9
2014-02-25,8.4,0.0,182.0,20.8,1006.4
2014-02-26,6.3,4.3,210.0,10.7,1015.4
2014-02-27,5.4,0.0,193.0,19.4,1012.4
2014-02-28,4.2,4.1,153.0,11.2,1000.5
2014-03-01,4.6,9.7,225.0,8.9,1000.8
2014-03-02,4.8,2.3,189.0,17.8,1000.7
2014-03-03,6.3,5.3,170.0,20.4,988.3
2014-03-04,5.9,3.3,221.0,9.0,1002.8
2014-03-05,6.3,0.5,,5.9,1019.8
2014-03-06,7.1,0.0,186.0,7.4,1027.6
2014-03-07,8.2,0.0,207.0,12.3,1025.9
2014-03-08,10.4,0.0,125.0,12.8,1028.5
